,Unnamed: 0,ChannelStartInKeV,ChannelCount
0,0,0.0006988782,-2.7647058823529402
1,1,0.02071858,-2.2058823529411757
2,2,0.04073828,-1.647058823529411
3,3,0.06075798,-1.0882352941176463
4,4,0.08077768,-0.5294117647058818
5,5,0.1007974,0.029411764705882693
6,6,0.1208171,0.5882352941176476
7,7,0.1408368,1.1470588235294121
8,8,0.1608565,1.7058823529411766
9,9,0.1808762,16.529411764705884
10,10,0.2008959,87.1764705882353
11,11,0.2209156,240.3529411764706
12,12,0.2409353,393.58823529411774
13,13,0.260955,461.58823529411774
14,14,0.2809747,476.05882352941177
15,15,0.3009944,477.8823529411765
16,16,0.3210141,478.0
17,17,0.3410338,478.0
18,18,0.3610535,478.0
19,19,0.3810732,478.0
20,20,0.4010929,478.0
21,21,0.4211126,478.0
22,22,0.4411323,478.0
23,23,0.461152,478.0
24,24,0.4811717,477.764705882353
25,25,0.5011914,476.2941176470589
26,26,0.5212111,462.0588235294118
27,27,0.5412308,392.5294117647059
28,28,0.5612505,240.29411764705884
29,29,0.5812702,88.05882352941178
30,30,0.6012899,20.705882352941178
31,31,0.6213096,6.705882352941176
32,32,0.6413293,5.411764705882353
33,33,0.661349,6.1764705882352935
34,34,0.6813687,7.176470588235295
35,35,0.7013884,8.294117647058824
36,36,0.7214081,9.411764705882353
37,37,0.7414278,11.823529411764705
38,38,0.7614475,14.352941176470589
39,39,0.7814672,18.352941176470587
40,40,0.8014869,21.88235294117647
41,41,0.8215066,24.411764705882355
42,42,0.8415263,25.882352941176475
43,43,0.861546,26.11764705882353
44,44,0.8815657,26.764705882352942
45,45,0.9015854,27.882352941176475
46,46,0.9216051,29.411764705882355
47,47,0.9416248,30.47058823529412
48,48,0.9616445,31.588235294117645
49,49,0.9816642,33.05882352941177
50,50,1.001684,34.294117647058826
51,51,1.021704,35.0
52,52,1.041723,35.88235294117647
53,53,1.061743,36.58823529411765
54,54,1.081763,36.529411764705884
55,55,1.101782,35.529411764705884
56,56,1.121802,32.82352941176471
57,57,1.141822,30.411764705882355
58,58,1.161842,28.764705882352946
59,59,1.181861,28.11764705882353
60,60,1.201881,28.117647058823536
61,61,1.221901,27.17647058823529
62,62,1.24192,27.235294117647058
63,63,1.26194,26.117647058823533
64,64,1.28196,27.058823529411764
65,65,1.301979,28.176470588235293
66,66,1.321999,29.41176470588235
67,67,1.342019,30.411764705882355
68,68,1.362038,32.82352941176471
69,69,1.382058,35.94117647058824
70,70,1.402078,40.05882352941176
71,71,1.422098,42.05882352941177
72,72,1.442117,44.411764705882355
73,73,1.462137,45.64705882352942
74,74,1.482157,46.0
75,75,1.502176,47.294117647058826
76,76,1.522196,49.529411764705884
77,77,1.542216,54.82352941176471
78,78,1.562236,60.76470588235294
79,79,1.582255,66.23529411764706
80,80,1.602275,71.6470588235294
81,81,1.622295,73.29411764705884
82,82,1.642314,74.23529411764706
83,83,1.662334,74.00000000000001
84,84,1.682354,73.82352941176471
85,85,1.702374,72.11764705882354
86,86,1.722393,70.70588235294117
87,87,1.742413,70.94117647058825
88,88,1.762433,75.88235294117646
89,89,1.782452,82.41176470588236
90,90,1.802472,93.29411764705884
91,91,1.822492,106.11764705882354
92,92,1.842511,118.00000000000001
93,93,1.862531,127.88235294117646
94,94,1.882551,131.7058823529412
95,95,1.90257,132.47058823529414
96,96,1.92259,130.11764705882354
97,97,1.94261,127.0
98,98,1.96263,126.82352941176471
99,99,1.982649,126.41176470588235
100,100,2.002669,127.58823529411764
101,101,2.022689,128.47058823529414
102,102,2.042708,131.8235294117647
103,103,2.062728,136.8823529411765
104,104,2.082748,148.05882352941177
105,105,2.102767,169.7058823529412
106,106,2.122787,202.00000000000003
107,107,2.142807,237.2941176470589
108,108,2.162827,270.29411764705884
109,109,2.182846,290.47058823529414
110,110,2.202866,300.4117647058823
111,111,2.222886,305.52941176470586
112,112,2.242905,311.8235294117647
113,113,2.262925,317.64705882352945
114,114,2.282945,324.05882352941177
115,115,2.302964,329.3529411764706
116,116,2.322984,335.4117647058824
117,117,2.343004,341.4117647058824
118,118,2.363024,348.1176470588236
119,119,2.383043,352.764705882353
120,120,2.403063,356.2941176470589
121,121,2.423083,357.29411764705884
122,122,2.443102,357.52941176470597
123,123,2.463122,368.94117647058835
124,124,2.483142,417.47058823529414
125,125,2.503161,517.4705882352943
126,126,2.523181,665.2352941176471
127,127,2.543201,838.5882352941178
128,128,2.563221,987.1764705882354
129,129,2.58324,1091.7058823529412
130,130,2.60326,1166.8235294117649
131,131,2.62328,1235.1764705882356
132,132,2.643299,1314.4117647058827
133,133,2.663319,1408.6470588235295
134,134,2.683339,1510.8823529411766
135,135,2.703358,1602.3529411764707
136,136,2.723378,1682.8235294117649
137,137,2.743398,1753.294117647059
138,138,2.763418,1827.4705882352941
139,139,2.783437,1894.6470588235295
140,140,2.803457,1940.4705882352941
141,141,2.823477,1930.8235294117649
142,142,2.843496,1848.6470588235295
143,143,2.863516,1712.5882352941178
144,144,2.883536,1545.4705882352941
145,145,2.903556,1406.7058823529412
146,146,2.923575,1305.4705882352941
147,147,2.943595,1235.9411764705883
148,148,2.963615,1175.2941176470588
149,149,2.983634,1108.1176470588234
150,150,3.003654,1027.6470588235295
151,151,3.023674,942.294117647059
152,152,3.043694,873.9411764705884
153,153,3.063713,840.0000000000002
154,154,3.083733,856.1176470588234
155,155,3.103753,939.9411764705883
156,156,3.123772,1094.1764705882354
157,157,3.143792,1302.4705882352944
158,158,3.163812,1538.5294117647059
159,159,3.183831,1736.7647058823532
160,160,3.203851,1879.7058823529414
161,161,3.223871,1953.2352941176473
162,162,3.243891,1983.0
163,163,3.26391,1995.4705882352941
164,164,3.28393,1996.0588235294117
165,165,3.30395,1993.9411764705883
166,166,3.323969,1987.8235294117649
167,167,3.343989,1985.3529411764707
168,168,3.364009,1988.4705882352944
169,169,3.384028,1998.7058823529414
170,170,3.404048,2002.6470588235295
171,171,3.424068,1997.3529411764707
172,172,3.444088,1969.6470588235295
173,173,3.464107,1967.1764705882354
174,174,3.484127,2037.5882352941178
175,175,3.504147,2237.2941176470586
176,176,3.524166,2587.058823529412
177,177,3.544186,2993.588235294118
178,178,3.564206,3395.4117647058824
179,179,3.584225,3678.0000000000005
180,180,3.604245,3848.1176470588234
181,181,3.624265,3931.8823529411766
182,182,3.644284,3965.058823529412
183,183,3.664304,3974.5294117647054
184,184,3.684324,3972.0588235294117
185,185,3.704344,3957.6470588235293
186,186,3.724363,3930.2352941176473
187,187,3.744383,3890.823529411765
188,188,3.764403,3825.4705882352946
