,ChannelCount,ChannelStartInKeV
10,247.8529411764706,0.2010504
11,681.4411764705884,0.2210701
12,1088.7058823529412,0.2410898
13,1272.5294117647059,0.2611095
14,1311.8823529411764,0.2811292
15,1316.3823529411766,0.301149
16,1316.764705882353,0.3211687
17,1316.9411764705885,0.3411883
18,1317.1176470588236,0.3612081
19,1317.1176470588234,0.3812278
20,1317.1470588235295,0.4012474
21,1317.294117647059,0.4212672
22,1317.3823529411768,0.4412869
23,1317.4411764705885,0.4613065
24,1317.2058823529412,0.4813263
25,1312.6470588235297,0.5013459
26,1294.558823529412,0.5213656
27,1118.852941176471,0.5413854
28,708.6764705882352,0.5614051
29,324.67647058823536,0.5814248
30,165.50000000000003,0.6014445
31,149.7058823529412,0.6214641
32,168.08823529411765,0.6414838
33,190.23529411764707,0.6615036
34,213.47058823529412,0.6815233
35,236.11764705882354,0.701543
36,258.5882352941177,0.7215627
37,282.05882352941177,0.7415824
38,305.3823529411765,0.761602
39,328.82352941176475,0.7816218
40,352.3235294117647,0.8016415
41,374.47058823529414,0.8216612
42,397.32352941176475,0.8416809
43,394.0588235294118,0.8617006
44,392.2352941176471,0.8817202
45,392.82352941176475,0.90174
46,392.82352941176475,0.9217597
47,389.11764705882354,0.9417794
48,386.0588235294118,0.9617991
49,384.7941176470588,0.9818188
50,383.73529411764713,1.001838
51,381.7647058823529,1.021858
52,380.4117647058824,1.041878
53,378.5294117647059,1.061898
54,376.11764705882354,1.081917
55,374.00000000000006,1.101937
56,370.20588235294116,1.121957
57,365.14705882352945,1.141976
58,361.2352941176471,1.161996
59,358.41176470588243,1.182016
60,356.5882352941176,1.202036
61,352.0,1.222055
62,346.23529411764713,1.242075
63,342.08823529411774,1.262095
64,339.8823529411765,1.282114
65,339.32352941176475,1.302134
66,336.05882352941177,1.322154
67,334.91176470588243,1.342173
68,335.58823529411774,1.362193
69,336.55882352941177,1.382213
70,338.8823529411765,1.402233
71,341.73529411764713,1.422252
72,340.52941176470586,1.442272
73,340.02941176470586,1.462292
74,338.3529411764706,1.482311
75,337.1764705882353,1.502331
76,332.38235294117646,1.522351
77,329.5,1.54237
78,328.9117647058824,1.56239
79,326.9117647058823,1.58241
80,324.9411764705883,1.60243
81,324.52941176470586,1.622449
82,320.5294117647059,1.642469
83,319.14705882352945,1.662489
84,316.1176470588236,1.682508
85,311.1764705882353,1.702528
86,307.0,1.722548
87,301.38235294117646,1.742567
88,295.264705882353,1.762587
89,293.764705882353,1.782607
90,295.79411764705884,1.802626
91,303.73529411764713,1.822646
92,312.1764705882353,1.842666
93,321.8823529411765,1.862686
94,329.55882352941177,1.882705
95,332.7058823529412,1.902725
96,333.9705882352941,1.922745
97,334.05882352941177,1.942764
98,333.0882352941177,1.962784
99,334.2058823529412,1.982804
100,334.02941176470597,2.002824
101,332.8235294117647,2.022843
102,332.7647058823529,2.042863
103,332.9705882352942,2.062883
