,ChannelCount,ChannelStartInKeV
10,250.0294117647059,0.2009863
11,669.8823529411766,0.221006
12,1072.4705882352944,0.2410257
13,1254.4705882352941,0.2610455
14,1294.9705882352941,0.2810651
15,1298.8823529411766,0.3010848
16,1299.5000000000005,0.3211046
17,1299.6470588235293,0.3411242
18,1299.6764705882351,0.3611439
19,1299.7647058823527,0.3811637
20,1299.794117647059,0.4011833
21,1299.8823529411766,0.421203
22,1299.9411764705883,0.4412228
23,1300.0,0.4612425
24,1299.8529411764707,0.4812621
25,1295.4705882352941,0.5012819
26,1277.5588235294124,0.5213016
27,1099.1764705882351,0.5413213
28,703.4117647058824,0.561341
29,323.9411764705882,0.5813606
30,166.64705882352945,0.6013803
31,150.47058823529417,0.6214001
32,169.8823529411765,0.6414198
33,193.11764705882356,0.6614395
34,216.41176470588235,0.6814592
35,240.91176470588238,0.7014788
36,263.6470588235294,0.7214985
37,286.32352941176475,0.7415183
38,310.35294117647067,0.761538
39,334.0882352941177,0.7815577
40,357.00000000000006,0.8015774
41,378.2058823529412,0.8215971
42,403.35294117647067,0.8416167
43,400.55882352941177,0.8616365
44,397.764705882353,0.8816562
45,394.3529411764706,0.9016759
46,393.5,0.9216956
47,389.82352941176475,0.9417153
48,388.264705882353,0.961735
49,385.47058823529414,0.9817547
50,381.7352941176471,1.001774
51,378.764705882353,1.021794
52,374.8235294117647,1.041814
53,373.29411764705884,1.061834
54,371.97058823529414,1.081853
55,368.17647058823525,1.101873
56,365.50000000000006,1.121893
57,362.4705882352941,1.141912
58,360.73529411764713,1.161932
59,353.264705882353,1.181952
60,348.41176470588243,1.201971
61,346.08823529411774,1.221991
62,344.8823529411765,1.242011
63,342.05882352941177,1.26203
64,339.44117647058823,1.28205
65,336.1764705882353,1.30207
66,335.5,1.32209
67,337.44117647058823,1.342109
68,338.79411764705884,1.362129
69,340.11764705882354,1.382149
70,341.2352941176471,1.402168
71,342.0588235294118,1.422188
72,342.05882352941177,1.442208
73,340.17647058823536,1.462227
74,337.6764705882353,1.482247
75,335.2352941176471,1.502267
76,338.5294117647059,1.522287
77,345.82352941176475,1.542306
78,355.0882352941177,1.562326
79,364.61764705882354,1.582346
80,371.8529411764706,1.602365
81,377.8529411764706,1.622385
82,377.00000000000006,1.642405
83,376.20588235294116,1.662425
84,373.4117647058824,1.682444
85,372.0882352941177,1.702464
86,369.7647058823529,1.722484
87,368.9411764705883,1.742503
88,370.4411764705883,1.762523
89,376.67647058823536,1.782543
90,383.8529411764706,1.802562
91,395.9411764705882,1.822582
92,408.97058823529414,1.842602
93,417.47058823529414,1.862622
94,418.64705882352945,1.882641
95,411.5882352941177,1.902661
96,400.11764705882354,1.922681
97,391.29411764705884,1.9427
98,383.8529411764706,1.96272
99,381.8529411764706,1.98274
100,379.0588235294118,2.002759
101,377.32352941176464,2.022779
102,375.47058823529414,2.042799
103,377.47058823529414,2.062819
104,386.20588235294116,2.082838
105,402.0588235294118,2.102858
106,426.3529411764706,2.122878
107,458.82352941176475,2.142897
108,483.3235294117648,2.162917
109,496.97058823529414,2.182937
110,501.4411764705883,2.202956
111,499.64705882352945,2.222976
112,499.4117647058824,2.242996
113,501.67647058823525,2.263016
114,503.1764705882353,2.283035
115,506.1764705882353,2.303055
116,509.7352941176472,2.323075
117,511.88235294117646,2.343094
118,512.2647058823529,2.363114
119,514.3235294117646,2.383134
120,515.7647058823529,2.403153
121,513.5588235294117,2.423173
122,509.7941176470589,2.443193
123,508.76470588235304,2.463212
124,516.7352941176471,2.483232
125,554.0294117647059,2.503252
126,619.2941176470589,2.523272
127,693.7352941176471,2.543291
128,763.3823529411766,2.563311
129,812.7352941176472,2.583331
130,849.6176470588236,2.60335
131,882.0588235294119,2.62337
132,920.4411764705883,2.64339
133,969.6470588235297,2.663409
134,1018.6764705882354,2.683429
135,1066.2941176470588,2.703449
136,1101.8823529411766,2.723469
137,1134.7058823529412,2.743488
138,1165.7647058823532,2.763508
139,1191.1176470588236,2.783528
140,1203.0294117647059,2.803547
141,1191.4117647058822,2.823567
142,1143.9117647058824,2.843587
143,1070.6176470588234,2.863607
144,989.0588235294118,2.883626
145,918.294117647059,2.903646
146,868.6764705882354,2.923666
147,832.6764705882354,2.943685
148,803.7058823529413,2.963705
149,767.2058823529412,2.983725
150,721.8235294117649,3.003744
151,683.2352941176471,3.023764
152,656.2647058823529,3.043784
153,666.0882352941177,3.063804
154,729.294117647059,3.083823
155,868.9411764705883,3.103843
156,1095.6764705882354,3.123863
157,1384.7058823529412,3.143882
158,1682.1764705882356,3.163902
159,1934.9117647058824,3.183922
160,2103.0000000000005,3.203942
161,2194.970588235294,3.223961
162,2234.3823529411766,3.243981
163,2248.5,3.264001
164,2254.0882352941176,3.28402
165,2256.7058823529414,3.30404
166,2262.088235294118,3.32406
167,2268.4705882352946,3.344079
168,2277.9117647058824,3.364099
169,2292.264705882353,3.384119
170,2295.823529411765,3.404139
171,2276.0882352941176,3.424158
172,2221.7352941176473,3.444178
173,2162.5294117647063,3.464198
174,2153.558823529412,3.484217
175,2263.382352941177,3.504237
176,2502.7058823529414,3.524257
177,2817.7352941176478,3.544276
178,3131.7941176470595,3.564296
179,3364.617647058824,3.584316
180,3498.970588235294,3.604336
181,3560.529411764706,3.624355
182,3580.0882352941185,3.644375
183,3578.1176470588234,3.664395
184,3566.64705882353,3.684414
185,3547.235294117647,3.704434
186,3512.4411764705883,3.724454
187,3463.5000000000005,3.744473
188,3393.411764705882,3.764493
189,3290.6764705882356,3.784513
190,3121.7058823529414,3.804533
191,2854.3235294117653,3.824552
192,2480.2058823529414,3.844572
193,2033.9411764705885,3.864592
194,1592.7058823529414,3.884611
195,1219.1176470588234,3.904631
196,964.4705882352939,3.924651
197,822.7941176470589,3.94467
198,755.2941176470588,3.96469
199,726.7941176470589,3.98471
200,716.8529411764707,4.00473
201,711.8823529411765,4.024749
202,705.8823529411764,4.044769
203,700.7352941176471,4.064789
204,692.6764705882354,4.084808
205,676.2647058823529,4.104828
206,647.3235294117648,4.124848
207,599.5294117647059,4.144867
208,537.1470588235295,4.164887
209,460.6764705882354,4.184907
210,383.9117647058824,4.204926
211,321.05882352941177,4.224946
212,276.79411764705884,4.244966
213,251.94117647058823,4.264986
214,240.91176470588238,4.285006
215,238.44117647058823,4.305025
216,239.58823529411768,4.325045
217,241.82352941176475,4.345065
218,244.97058823529414,4.365084
219,246.55882352941182,4.385104
220,247.73529411764707,4.405124
221,248.82352941176475,4.425143
222,250.08823529411768,4.445163
223,250.6764705882353,4.465183
224,252.00000000000006,4.485202
225,252.85294117647058,4.505222
226,254.6176470588236,4.525242
227,255.11764705882354,4.545261
228,254.08823529411765,4.565281
229,253.91176470588238,4.585301
230,252.29411764705887,4.60532
231,251.11764705882354,4.62534
232,250.50000000000003,4.64536
233,248.55882352941177,4.66538
234,246.61764705882354,4.6854
235,245.29411764705884,4.705419
236,246.44117647058826,4.725439
237,246.82352941176472,4.745459
238,247.5,4.765478
239,246.70588235294116,4.785498
240,247.58823529411768,4.805518
241,248.79411764705884,4.825537
242,249.6470588235294,4.845557
243,249.38235294117646,4.865577
244,250.5588235294118,4.885596
245,250.14705882352942,4.905616
246,249.85294117647058,4.925636
247,248.88235294117646,4.945655
248,248.58823529411768,4.965675
249,246.26470588235293,4.985695
250,245.55882352941177,5.005714
251,245.76470588235298,5.025734
252,245.26470588235293,5.045754
253,245.3529411764706,5.065773
254,246.47058823529414,5.085793
255,248.61764705882354,5.105813
256,251.82352941176472,5.125833
257,254.2058823529412,5.145853
258,258.7352941176471,5.165872
259,266.3823529411765,5.185892
260,276.61764705882354,5.205912
261,286.97058823529414,5.225931
262,300.0294117647059,5.245951
263,310.264705882353,5.265971
264,321.5294117647059,5.28599
265,328.91176470588243,5.30601
266,331.64705882352945,5.32603
267,333.5588235294118,5.346049
268,333.9117647058824,5.366069
269,334.08823529411774,5.386089
270,332.764705882353,5.406108
271,331.764705882353,5.426128
272,328.8529411764706,5.446148
273,326.82352941176475,5.466168
274,326.05882352941177,5.486187
275,323.7058823529412,5.506207
276,318.2352941176471,5.526227
277,310.50000000000006,5.546247
278,304.67647058823536,5.566266
279,300.5588235294118,5.586286
280,305.14705882352945,5.606306
281,323.9411764705883,5.626325
282,372.9705882352942,5.646345
283,458.264705882353,5.666365
284,592.5588235294118,5.686384
285,770.4117647058824,5.706404
286,973.3823529411766,5.726424
287,1185.0,5.746444
288,1371.558823529412,5.766463
289,1518.0000000000002,5.786483
290,1620.2058823529414,5.806503
291,1682.2647058823532,5.826522
292,1714.735294117647,5.846542
293,1730.2058823529412,5.866562
294,1737.2352941176468,5.886581
295,1737.9705882352941,5.906601
296,1732.7647058823532,5.926621
297,1722.0882352941176,5.94664
298,1695.5588235294117,5.96666
299,1641.529411764706,5.98668
300,1555.294117647059,6.0067
301,1424.3235294117649,6.02672
302,1249.7352941176473,6.046739
303,1052.4117647058824,6.066759
304,849.5588235294119,6.086779
305,675.3529411764706,6.106798
306,549.5000000000001,6.126818
307,474.6470588235294,6.146838
308,451.17647058823536,6.166857
309,477.17647058823536,6.186877
310,540.0000000000001,6.206897
311,621.6470588235294,6.226916
312,714.0,6.246936
313,806.8235294117648,6.266956
314,888.2647058823529,6.286975
315,962.6764705882354,6.306995
316,1022.2352941176472,6.327015
317,1068.529411764706,6.347034
318,1098.4411764705883,6.367054
319,1117.5882352941178,6.387074
320,1127.1764705882351,6.407094
321,1127.058823529412,6.427114
322,1120.7352941176468,6.447133
323,1104.0294117647059,6.467153
324,1077.8823529411766,6.487173
325,1039.8823529411766,6.507192
326,980.6470588235295,6.527212
327,901.3823529411766,6.547232
328,811.3235294117648,6.567251
329,715.2941176470589,6.587271
330,621.7352941176472,6.607291
331,536.4117647058824,6.62731
332,461.4117647058824,6.64733
333,400.1470588235294,6.66735
334,353.1176470588236,6.687369
335,320.17647058823536,6.707389
336,298.7647058823529,6.727409
337,285.55882352941177,6.747428
338,281.2058823529412,6.767448
339,278.82352941176475,6.787468
340,281.9117647058824,6.807487
341,288.2352941176471,6.827507
342,296.82352941176475,6.847527
343,309.7058823529412,6.867547
344,322.79411764705884,6.887567
345,335.5882352941177,6.907586
346,345.2352941176471,6.927606
347,352.44117647058823,6.947626
348,360.5,6.967645
349,363.4705882352941,6.987665
350,366.764705882353,7.007685
351,367.2058823529412,7.027704
352,367.41176470588243,7.047724
353,364.9411764705883,7.067744
354,363.47058823529414,7.087763
355,359.82352941176475,7.107783
356,357.82352941176475,7.127803
357,354.97058823529414,7.147822
358,352.23529411764713,7.167842
359,348.79411764705884,7.187862
360,348.764705882353,7.207882
361,357.88235294117646,7.227901
362,375.5,7.247921
363,405.97058823529414,7.267941
364,445.88235294117646,7.287961
365,492.94117647058823,7.30798
366,543.2058823529412,7.328
367,586.2941176470589,7.34802
368,622.5588235294118,7.368039
369,648.1470588235295,7.388059
370,665.1470588235295,7.408079
371,673.4705882352941,7.428098
372,678.1764705882354,7.448118
373,679.1470588235295,7.468138
374,677.2058823529412,7.488157
375,671.9705882352941,7.508177
376,664.4117647058824,7.528197
377,650.5294117647059,7.548217
378,628.0294117647059,7.568236
379,597.7941176470589,7.588256
380,557.5294117647059,7.608276
381,509.2058823529412,7.628295
382,453.9117647058824,7.648315
383,398.91176470588243,7.668335
384,351.4411764705883,7.688354
385,314.0,7.708374
386,285.4117647058823,7.728394
387,268.29411764705884,7.748414
