,ChannelCount,ChannelStartInKeV
10,251.08823529411768,0.2007692
11,692.4117647058824,0.2207889
12,1119.6764705882356,0.2408087
13,1307.9117647058824,0.2608283
14,1349.1470588235297,0.2808481
15,1353.5588235294117,0.3008678
16,1353.823529411765,0.3208874
17,1353.9705882352941,0.3409072
18,1354.1176470588236,0.3609269
19,1354.1470588235295,0.3809465
20,1354.2647058823532,0.4009663
21,1354.2647058823532,0.420986
22,1354.3823529411764,0.4410056
23,1354.3529411764712,0.4610254
24,1354.235294117647,0.4810451
25,1350.1470588235297,0.5010648
26,1328.3529411764707,0.5210845
27,1146.0,0.5411041
28,725.5294117647059,0.5611238
29,319.6176470588236,0.5811436
30,152.3823529411765,0.6011633
31,130.3529411764706,0.621183
32,145.14705882352945,0.6412027
33,164.76470588235293,0.6612224
34,183.94117647058823,0.681242
35,204.94117647058823,0.7012618
36,224.6764705882353,0.7212815
37,244.79411764705887,0.7413012
38,265.9117647058823,0.7613209
39,286.2352941176471,0.7813406
40,306.0882352941176,0.8013602
41,326.9117647058823,0.82138
42,346.38235294117646,0.8413997
43,343.44117647058823,0.8614194
44,341.94117647058823,0.8814391
45,342.1764705882353,0.9014588
46,340.14705882352945,0.9214785
47,337.88235294117646,0.9414982
48,337.1470588235294,0.9615179
49,335.85294117647067,0.9815376
50,334.50000000000006,1.001557
51,333.20588235294116,1.021577
52,329.8823529411765,1.041597
53,328.9411764705883,1.061616
54,326.29411764705884,1.081636
55,323.4117647058823,1.101656
56,319.8823529411765,1.121675
57,318.1764705882353,1.141695
58,314.7352941176471,1.161715
59,312.02941176470597,1.181735
60,309.8529411764706,1.201754
61,308.82352941176475,1.221774
62,304.61764705882354,1.241794
63,301.6764705882353,1.261813
64,298.2941176470589,1.281833
65,296.9411764705883,1.301853
66,296.0882352941177,1.321872
67,295.5,1.341892
68,293.9117647058824,1.361912
69,292.79411764705884,1.381932
70,290.94117647058823,1.401951
71,288.97058823529414,1.421971
72,285.79411764705884,1.441991
73,283.50000000000006,1.46201
74,280.20588235294116,1.48203
75,279.4117647058824,1.50205
76,282.7058823529412,1.522069
77,287.67647058823525,1.542089
78,295.32352941176475,1.562109
79,305.41176470588243,1.582129
80,312.4117647058824,1.602148
81,317.02941176470597,1.622168
82,316.17647058823536,1.642188
83,315.7058823529412,1.662207
84,314.5882352941177,1.682227
85,313.5882352941177,1.702247
86,316.1176470588236,1.722267
87,321.764705882353,1.742286
88,332.4705882352941,1.762306
89,345.2352941176471,1.782326
90,357.5882352941177,1.802345
91,367.5882352941177,1.822365
92,373.264705882353,1.842385
93,372.8823529411765,1.862404
94,368.1176470588236,1.882424
95,359.82352941176475,1.902444
96,347.2647058823529,1.922464
97,339.05882352941177,1.942483
98,335.44117647058823,1.962503
99,334.0588235294118,1.982523
100,332.88235294117646,2.002542
101,331.55882352941177,2.022562
102,332.5882352941177,2.042582
103,331.6470588235294,2.062601
104,333.52941176470597,2.082621
105,337.2058823529412,2.102641
106,345.0588235294118,2.122661
107,359.55882352941177,2.14268
108,373.5882352941177,2.1627
109,384.94117647058823,2.18272
110,391.9411764705883,2.202739
111,394.2941176470589,2.222759
112,394.88235294117646,2.242779
113,397.97058823529414,2.262799
114,398.3823529411765,2.282818
115,398.55882352941177,2.302838
116,401.00000000000006,2.322858
117,401.8529411764706,2.342877
118,402.4705882352941,2.362897
119,404.02941176470597,2.382917
120,406.2352941176471,2.402936
121,405.5000000000001,2.422956
122,406.0588235294118,2.442976
123,412.4411764705883,2.462996
124,431.97058823529414,2.483015
125,477.2941176470589,2.503035
126,546.794117647059,2.523055
127,618.6764705882354,2.543074
128,685.6176470588236,2.563094
129,738.8235294117648,2.583114
130,773.5294117647059,2.603133
131,806.4117647058824,2.623153
132,845.3235294117648,2.643173
133,888.6470588235293,2.663193
134,935.9411764705882,2.683212
135,981.9705882352941,2.703232
136,1021.1176470588236,2.723252
137,1054.735294117647,2.743271
138,1087.5,2.763291
139,1120.7647058823532,2.783311
140,1143.2058823529414,2.80333
141,1137.3823529411764,2.82335
142,1098.5882352941176,2.84337
143,1029.7058823529414,2.863389
144,957.6470588235295,2.883409
145,892.5588235294118,2.903429
146,839.9117647058823,2.923449
147,806.029411764706,2.943468
148,777.0,2.963488
