,ChannelCount,ChannelStartInKeV
10,250.7941176470588,0.2009371
11,691.6470588235294,0.2209568
12,1112.5882352941178,0.2409765
13,1299.4705882352944,0.2609962
14,1338.9117647058827,0.2810159
15,1343.0588235294122,0.3010356
16,1343.3823529411766,0.3210554
17,1343.5882352941178,0.341075
18,1343.764705882353,0.3610947
19,1343.8529411764705,0.3811145
20,1343.8823529411764,0.4011341
21,1343.9705882352941,0.4211538
22,1344.0882352941178,0.4411736
23,1344.1764705882354,0.4611932
24,1343.9705882352941,0.4812129
25,1339.5294117647059,0.5012326
26,1318.735294117647,0.5212523
27,1137.4705882352944,0.541272
28,717.8529411764704,0.5612918
29,318.4411764705883,0.5813115
30,152.35294117647067,0.6013312
31,134.08823529411768,0.6213508
32,151.82352941176475,0.6413705
33,174.2058823529412,0.6613902
34,195.17647058823528,0.68141
35,215.6764705882353,0.7014297
36,237.50000000000006,0.7214494
37,258.94117647058823,0.7414691
38,278.29411764705884,0.7614887
39,301.47058823529414,0.7815084
40,323.52941176470586,0.8015282
41,345.264705882353,0.8215479
42,365.3235294117647,0.8415676
43,363.0,0.8615873
44,360.8529411764706,0.881607
45,359.8529411764706,0.9016266
46,358.3823529411766,0.9216464
47,357.6764705882353,0.9416661
48,358.32352941176475,0.9616858
49,354.88235294117646,0.9817055
50,352.1176470588236,1.001725
51,350.52941176470586,1.021745
52,349.5588235294118,1.041765
53,346.82352941176475,1.061784
54,344.82352941176475,1.081804
55,344.32352941176475,1.101824
56,339.73529411764713,1.121843
57,335.02941176470586,1.141863
58,330.85294117647067,1.161883
59,328.88235294117646,1.181903
60,326.91176470588243,1.201922
61,323.64705882352945,1.221942
62,320.2352941176472,1.241962
63,317.2352941176471,1.261981
64,314.67647058823525,1.282001
65,311.0294117647059,1.302021
66,311.1470588235294,1.32204
67,310.61764705882354,1.34206
68,310.52941176470586,1.36208
69,310.5,1.3821
70,311.264705882353,1.402119
71,310.5588235294118,1.422139
72,308.88235294117646,1.442159
73,307.0882352941177,1.462178
74,305.9411764705883,1.482198
75,303.11764705882354,1.502218
76,300.7647058823529,1.522237
77,300.3529411764706,1.542257
78,301.0882352941177,1.562277
79,302.4411764705883,1.582296
80,303.44117647058823,1.602316
81,302.4117647058824,1.622336
82,299.7058823529412,1.642356
83,298.88235294117646,1.662375
84,296.0882352941176,1.682395
85,292.8235294117647,1.702415
86,289.2647058823529,1.722434
87,286.9411764705883,1.742454
88,286.32352941176475,1.762474
89,288.67647058823536,1.782493
90,294.3235294117647,1.802513
91,301.764705882353,1.822533
92,312.32352941176475,1.842553
93,321.2941176470589,1.862572
94,325.82352941176475,1.882592
95,327.26470588235304,1.902612
