,ChannelCount,ChannelStartInKeV
10,266.8823529411766,0.2008533
11,729.1176470588236,0.220873
12,1171.0882352941178,0.2408927
13,1369.0882352941176,0.2609124
14,1412.3823529411766,0.2809321
15,1416.8529411764707,0.3009518
16,1417.1176470588236,0.3209715
17,1417.1176470588236,0.3409912
18,1417.2352941176473,0.3610109
19,1417.2352941176473,0.3810306
20,1417.264705882353,0.4010503
21,1417.3823529411766,0.42107
22,1417.4411764705885,0.4410897
23,1417.5000000000002,0.4611094
24,1417.3823529411766,0.4811291
25,1413.235294117647,0.5011488
26,1386.4411764705885,0.5211685
27,1182.3235294117649,0.5411882
28,736.4411764705883,0.5612079
29,311.2058823529412,0.5812276
30,129.79411764705884,0.6012473
31,101.97058823529414,0.621267
32,113.05882352941177,0.6412867
33,128.6764705882353,0.6613064
34,144.7058823529412,0.6813261
35,160.05882352941174,0.7013458
36,176.88235294117646,0.7213655
37,193.29411764705884,0.7413852
38,209.2352941176471,0.7614049
39,226.08823529411768,0.7814246
40,241.5588235294118,0.8014443
41,257.3235294117647,0.821464
42,273.0882352941176,0.8414837
43,272.97058823529414,0.8615034
44,272.50000000000006,0.8815231
45,271.6470588235294,0.9015428
46,270.735294117647,0.9215625
47,269.6764705882353,0.9415822
48,269.55882352941177,0.9616019
49,268.4411764705883,0.9816216
50,268.23529411764713,1.001641
51,267.1764705882353,1.021661
52,267.44117647058823,1.041681
53,265.82352941176475,1.0617
54,264.5882352941177,1.08172
55,262.5882352941177,1.10174
56,259.7058823529412,1.12176
57,257.55882352941177,1.141779
58,255.3529411764706,1.161799
59,252.64705882352945,1.181819
60,250.14705882352942,1.201838
61,248.23529411764707,1.221858
62,246.02941176470588,1.241878
63,243.32352941176472,1.261897
64,242.50000000000003,1.281917
65,240.3823529411765,1.301937
66,241.11764705882356,1.321957
67,240.44117647058826,1.341976
68,241.67647058823536,1.361996
69,245.61764705882356,1.382016
70,249.1764705882353,1.402035
71,252.11764705882354,1.422055
72,254.94117647058823,1.442075
73,256.23529411764713,1.462094
74,256.05882352941177,1.482114
75,255.41176470588235,1.502134
76,258.0882352941177,1.522153
77,265.94117647058823,1.542173
78,278.0294117647059,1.562193
79,288.2058823529412,1.582213
80,298.17647058823536,1.602232
81,302.38235294117646,1.622252
82,304.9117647058824,1.642272
83,304.14705882352945,1.662291
84,303.26470588235304,1.682311
85,300.67647058823536,1.702331
86,295.0294117647059,1.722351
87,292.1764705882353,1.74237
88,291.5588235294118,1.76239
